x1,x2,x3,x4,x5,x6,label
14,32,1,49,2,4,1
12,34,1,30,1,6,1
17,31,1,25,1,4,1
12,35,1,48,2,6,1
8,3,2,82,0,0,1
23,91,0,15,2,7,1
15,54,1,55,1,3,1
3,1,2,89,1,2,1
11,51,1,29,2,6,1
19,31,1,71,2,3,1
30,86,0,9,1,3,0
22,70,0,0,1,7,1
24,99,0,11,1,0,1
6,12,2,87,0,0,1
25,81,0,12,2,1,0
22,78,0,19,1,7,0
4,20,2,78,0,4,1
21,94,0,0,2,7,1
18,33,1,63,2,5,1
20,60,0,6,2,7,0
13,53,1,61,1,3,1
20,88,0,0,2,7,1
20,53,1,52,2,7,1
16,37,1,41,2,4,1
23,67,0,11,2,1,1
26,73,0,23,2,1,1
24,93,0,1,2,0,1
11,33,1,49,2,3,1
20,69,0,19,1,6,0
20,49,1,56,2,7,1
16,57,1,45,1,5,1
8,27,2,87,1,4,1
13,35,1,70,1,5,1
20,43,1,65,1,2,1
1,22,2,75,0,3,1
17,48,1,58,1,3,1
8,17,2,90,1,6,0
21,87,0,15,2,7,1
17,30,1,24,2,1,0
8,27,2,93,1,6,1
8,18,2,74,0,4,1
20,36,1,37,1,4,1
26,96,0,13,2,5,0
7,15,2,88,0,6,1
6,24,2,78,0,6,1
29,73,0,5,1,8,0
4,5,2,93,0,2,1
25,72,0,2,1,4,0
11,51,1,29,2,6,1
10,27,2,94,1,2,1
13,37,1,62,2,1,1
17,56,1,27,2,7,0
17,53,1,71,1,7,1
4,18,2,96,0,1,1
4,6,2,82,0,5,0
26,63,0,19,1,2,0
22,67,0,13,1,4,0
23,90,0,6,1,5,1
28,95,0,8,1,8,1
30,79,0,14,1,4,0
28,98,0,7,1,8,1
23,69,0,24,1,7,1
5,17,2,73,1,3,1
16,59,1,36,2,7,0
29,100,0,10,1,4,1
20,98,0,23,2,6,0
19,43,1,43,2,7,1
19,38,1,57,2,4,1
30,74,0,22,1,0,1
7,13,2,72,1,0,1
12,43,1,61,2,4,1
26,66,0,17,1,3,0
16,56,1,51,1,7,1
22,76,0,20,2,1,0
4,29,2,79,0,6,1
13,55,1,31,1,3,0
28,99,0,0,2,3,1
26,82,0,3,2,5,1
7,21,2,74,0,3,0
27,96,0,6,1,8,1
16,59,1,37,1,0,0
15,42,1,53,2,7,0
7,21,2,84,0,6,0
22,75,0,0,1,0,0
4,4,2,96,0,6,0
23,68,0,2,2,3,0
3,6,2,86,1,6,1
10,34,1,38,2,0,0
5,27,2,78,1,0,0
6,4,2,87,0,2,0
26,97,0,4,2,7,1
10,10,2,83,1,1,1
15,50,1,43,1,4,0
8,3,2,96,0,3,1
14,45,1,27,2,7,0
28,91,0,4,2,4,0
14,52,1,37,1,7,0
4,20,2,88,0,0,0
14,35,1,59,1,7,0
22,82,0,12,2,5,0
13,47,1,47,1,6,1
5,1,2,84,1,6,1
10,37,1,41,1,1,1
28,97,0,14,1,2,1
13,43,1,44,2,6,0
19,32,1,36,2,6,0
14,59,1,58,1,2,1
9,27,2,73,0,0,1
10,34,1,32,1,6,1
29,68,0,12,1,3,0
24,84,0,16,1,0,1
2,30,2,90,0,6,0
23,93,0,15,2,4,0
13,51,1,27,1,7,0
24,70,0,3,1,8,0
22,87,0,3,1,6,1
12,33,1,56,2,7,0
9,21,2,86,1,5,1
12,35,1,64,2,7,0
11,40,1,62,2,2,0
28,84,0,15,1,4,0
1,17,2,85,0,1,0
27,75,0,4,1,4,0
5,1,2,81,0,6,1
29,64,0,4,2,8,0
18,33,1,34,1,0,0
23,96,0,1,1,8,0
9,30,2,90,1,2,1
21,100,0,0,2,1,0
11,35,1,36,1,7,1
20,68,0,18,1,3,1
13,35,1,61,1,7,0
20,31,1,64,1,3,0
18,52,1,35,1,0,0
18,42,1,34,2,5,0
9,27,2,73,0,0,0
6,14,2,86,0,1,0
11,45,1,42,2,7,1
14,46,1,33,1,0,0
17,59,1,53,1,6,0
29,84,0,5,1,6,0
14,32,1,39,2,1,1
7,6,2,94,0,0,0
28,92,0,5,1,5,0
29,77,0,2,1,3,0
8,14,2,74,1,3,0
22,63,0,10,2,8,0
7,20,2,87,1,4,0
22,95,0,18,1,8,0
20,49,1,41,2,4,0
6,28,2,73,1,0,0
30,62,0,9,1,4,0
16,46,1,57,1,5,0
10,7,2,96,1,7,0
10,20,2,92,1,7,0
14,32,1,59,1,3,0
24,70,0,13,2,1,0
20,32,1,40,2,8,0
23,76,0,6,1,2,0
25,90,0,22,2,4,0
29,64,0,8,1,0,1
26,77,0,18,2,0,1
22,72,0,14,1,0,1
20,89,0,11,2,0,1
20,32,1,65,2,0,1
30,96,0,16,1,1,1
15,32,1,45,1,0,1
26,97,0,9,2,1,1
9,11,2,77,0,0,1
20,86,0,21,1,1,1
8,6,2,81,1,0,1
8,21,2,86,1,0,1
19,38,1,36,1,1,1
7,10,2,84,0,0,1
5,21,2,85,1,0,1
27,84,0,4,2,2,1
15,31,1,64,1,1,1
3,19,2,84,0,0,0
3,29,2,96,0,0,1
25,84,0,6,1,2,0
24,90,0,4,2,1,1
25,96,0,23,1,2,1
1,24,2,79,1,0,1
12,39,1,69,1,1,1
10,56,1,34,1,1,1
13,39,1,55,2,0,1
10,39,1,61,1,1,1
20,98,0,16,2,2,0
18,40,1,55,1,2,1
6,1,2,85,1,1,1
29,63,0,1,2,2,1
5,18,2,91,0,1,1
14,32,1,34,1,0,1
4,5,2,89,1,0,0
5,19,2,94,1,1,1
16,48,1,41,1,2,1
27,72,0,11,2,3,1
15,47,1,29,1,2,1
15,46,1,39,1,2,1
2,24,2,94,1,1,1
25,79,0,11,2,3,1
7,1,2,81,0,0,1
25,95,0,9,1,3,1
23,70,0,18,1,3,1
21,92,0,17,1,3,1
8,10,2,75,0,2,1
22,98,0,18,1,3,0
9,30,2,78,0,0,1
19,53,1,33,2,3,1
14,30,1,40,1,0,1
27,68,0,23,2,0,1
19,47,1,69,1,3,1
30,80,0,2,1,4,1
30,89,0,5,2,4,1
29,66,0,22,2,1,1
30,98,0,23,1,4,1
18,38,1,63,2,3,1
20,80,0,13,2,2,0
20,52,1,53,2,0,0
16,59,1,35,2,3,0
16,60,1,58,1,3,1
15,52,1,30,2,3,0
15,51,1,36,2,3,1
15,58,1,52,1,3,0
3,19,2,80,0,2,1
14,39,1,63,2,3,1
14,35,1,71,1,3,1
6,13,2,83,1,2,1
25,75,0,21,2,4,1
13,41,1,28,1,3,1
21,83,0,12,1,1,1
1,8,2,75,1,2,1
1,7,2,87,1,2,1
12,42,1,25,2,3,0
15,39,1,48,2,0,1
23,84,0,18,2,4,1
5,18,2,78,1,2,0
29,70,0,11,2,1,1
21,66,0,1,1,1,1
23,83,0,9,2,4,1
12,32,1,60,1,1,1
11,43,1,29,1,3,1
16,48,1,69,2,2,1
10,6,2,86,0,3,1
10,29,2,92,0,3,1
8,14,2,81,0,3,1
26,69,0,7,2,3,1
7,12,2,73,1,3,0
29,85,0,18,1,5,1
17,57,1,54,1,4,0
5,9,2,88,1,3,1
16,52,1,59,1,4,1
4,7,2,92,1,3,0
14,31,1,68,2,4,0
2,3,2,83,0,3,1
1,30,2,74,0,3,1
12,36,1,30,1,4,0
23,99,0,15,1,5,0
22,76,0,9,1,5,1
22,64,0,15,1,5,1
9,1,2,73,1,3,1
10,45,1,30,1,4,1
6,21,2,96,0,2,1
24,77,0,23,2,4,1
1,25,2,94,1,3,1
18,46,1,69,1,4,1
10,60,1,49,2,4,1
21,99,0,18,1,5,1
2,14,2,77,0,3,1
19,56,1,45,2,5,0
19,45,1,58,2,5,1
10,4,2,72,1,0,1
7,11,2,78,1,4,0
22,82,0,5,1,2,1
30,60,0,1,2,6,1
30,74,0,20,2,6,0
30,88,0,24,1,6,1
29,70,0,9,1,6,1
17,32,1,49,2,5,1
10,44,1,31,1,3,0
24,92,0,12,2,4,0
11,44,1,41,2,2,1
7,22,2,79,1,1,1
26,76,0,21,2,1,1
17,49,1,58,1,5,1
15,57,1,62,1,0,0
21,74,0,22,1,2,1
28,84,0,7,1,6,1
28,62,0,17,2,6,1
16,46,1,49,2,5,1
29,99,0,15,2,3,1
2,19,2,96,1,3,1
4,21,2,86,0,4,1
14,53,1,42,2,5,1
17,44,1,71,1,4,1
2,21,2,86,0,4,0
25,71,0,0,1,5,0
29,62,0,4,2,0,1
25,75,0,17,2,6,1
4,25,2,73,0,1,1
8,27,2,78,1,1,1
17,40,1,59,2,2,1
13,39,1,43,2,5,1
1,29,2,89,0,4,1
16,46,1,58,2,1,1
10,31,1,32,1,5,1
9,24,2,86,1,1,1
20,70,0,2,1,6,1
20,95,0,22,2,6,1
5,23,2,80,0,3,1
30,100,0,5,2,7,1
20,67,0,16,2,3,0
19,50,1,28,2,4,1
20,52,1,50,2,4,1
18,44,1,27,2,6,1
29,78,0,7,2,7,0
29,62,0,18,1,7,0
14,35,1,40,2,3,1
3,5,2,89,0,4,1
2,22,2,92,1,3,0
15,60,1,65,1,4,1
22,96,0,10,1,0,0
5,2,2,86,0,5,1
20,34,1,61,1,3,0
27,96,0,5,2,2,1
23,72,0,6,1,4,1
26,94,0,16,2,3,1
6,20,2,96,0,1,0
5,7,2,93,1,1,0
4,7,2,80,1,5,1
10,3,2,81,1,4,1
4,4,2,90,1,5,1
4,19,2,92,1,5,0
24,69,0,7,2,3,0
27,83,0,14,1,7,1
19,30,1,48,1,2,1
27,98,0,9,1,7,0
27,86,0,22,1,7,1
18,32,1,32,2,2,0
15,31,1,29,1,6,0
10,51,1,41,2,5,0
4,9,2,88,0,5,0
9,7,2,78,0,2,1
20,96,0,0,2,5,0
10,52,1,38,1,4,0
3,26,2,72,1,5,0
4,20,2,91,0,3,1
25,84,0,24,1,7,0
15,40,1,34,1,5,0
27,72,0,12,2,5,0
18,39,1,28,2,1,1
12,42,1,51,2,6,1
23,82,0,6,1,1,0
30,76,0,15,2,7,0
23,71,0,3,2,7,0
23,91,0,10,1,7,1
17,33,1,53,1,0,0
23,88,0,20,2,7,0
29,74,0,24,1,1,0
19,47,1,53,2,2,0
27,89,0,10,2,1,0
16,60,1,47,1,2,0
10,34,1,28,1,1,0
10,60,1,49,2,4,0
11,48,1,36,1,6,0
11,39,1,53,2,6,1
15,30,1,43,2,2,0
10,37,1,50,1,6,0
25,80,0,21,2,3,1
4,19,2,83,0,0,0
16,58,1,26,2,2,1
29,89,0,22,2,7,0
7,11,2,77,1,2,0
3,5,2,89,0,4,1
20,86,0,21,1,1,1
10,60,1,56,2,4,0
10,59,1,46,2,6,0
20,70,0,5,2,6,1
21,63,0,3,2,7,0
14,49,1,44,2,4,1
22,64,0,23,1,1,0
24,81,0,18,2,4,1
21,67,0,10,2,7,0
9,13,2,90,0,6,0
20,50,1,45,2,7,1
28,87,0,9,2,4,0
2,22,2,83,0,1,1
21,62,0,15,1,0,0
29,73,0,16,2,6,0
20,39,1,66,1,7,0
20,57,1,44,1,5,0
8,8,2,74,0,6,1
20,70,0,2,1,6,1
25,61,0,8,1,3,0
26,81,0,23,1,3,1
29,82,0,18,2,1,0
20,42,1,55,2,0,0
8,6,2,82,1,6,0
2,6,2,92,1,5,0
25,77,0,11,1,5,0
8,2,2,93,0,6,0
14,34,1,33,1,1,0
2,16,2,72,1,5,0
7,17,2,84,0,6,1
7,12,2,89,0,6,0
11,47,1,29,2,0,0
26,82,0,23,2,6,0
20,40,1,33,2,6,0
20,38,1,46,2,1,0
3,18,2,86,1,4,0
4,21,2,86,0,4,1
3,4,2,96,0,2,0
6,7,2,75,1,6,0
6,28,2,94,1,6,0
16,46,1,39,1,4,0
17,40,1,53,2,7,0
5,29,2,95,1,6,0
6,2,2,77,1,6,0
7,18,2,81,0,1,0
22,87,0,16,2,4,0
16,52,1,59,1,4,0
29,64,0,15,1,0,0
29,80,0,14,1,7,0
25,66,0,1,2,0,0
15,59,1,44,1,5,0
18,47,1,42,1,7,0
28,90,0,7,2,8,0
1,8,2,82,1,0,0
8,29,2,96,1,4,0
25,60,0,9,2,3,0
29,83,0,0,1,6,0
24,92,0,20,2,0,0
27,78,0,15,2,2,0
20,49,1,63,1,6,0
15,48,1,58,1,5,1
29,82,0,9,1,3,0
28,96,0,9,2,8,0
16,39,1,55,2,7,0
26,91,0,8,1,2,0
23,70,0,18,1,3,0
16,38,1,60,1,7,0
1,20,2,94,0,3,0
29,76,0,5,1,0,0
28,98,0,17,1,0,0
26,79,0,2,2,0,0
26,93,0,3,2,0,0
20,63,0,18,2,0,1
19,32,1,28,1,0,1
19,40,1,33,1,0,0
18,46,1,28,2,0,1
29,63,0,19,1,1,1
23,99,0,9,2,0,0
17,34,1,48,2,0,1
28,87,0,6,1,1,1
16,40,1,27,2,0,1
13,51,1,61,2,0,1
10,57,1,45,1,0,1
9,2,2,95,1,0,1
8,10,2,76,0,0,1
27,90,0,3,2,0,1
11,45,1,56,1,0,1
8,24,2,83,0,0,1
19,42,1,26,2,1,1
19,57,1,28,1,1,1
20,33,1,30,1,1,1
7,18,2,86,0,0,1
7,26,2,93,1,0,1
22,84,0,0,1,0,1
30,92,0,1,1,2,1
17,31,1,68,2,1,1
16,44,1,42,1,1,1
24,71,0,4,1,2,1
12,35,1,38,2,1,1
23,71,0,1,2,2,1
10,18,2,86,0,1,0
9,30,2,93,1,1,1
18,38,1,36,1,1,1
21,78,0,24,1,1,1
20,67,0,2,1,2,1
2,6,2,87,0,0,1
8,20,2,79,1,1,1
17,31,1,51,2,1,1
8,21,2,84,1,1,1
30,86,0,9,1,3,1
18,41,1,51,1,2,1
18,59,1,58,1,2,1
21,96,0,11,1,2,1
6,21,2,87,1,1,0
17,56,1,27,1,2,1
27,75,0,21,1,3,1
7,28,2,76,1,1,1
30,74,0,13,2,3,1
3,12,2,78,0,1,1
26,89,0,9,2,3,1
14,41,1,41,1,2,1
24,90,0,7,2,3,0
23,78,0,2,1,3,1
9,11,2,86,0,2,1
20,48,1,24,1,2,1
20,78,0,2,1,3,1
21,94,0,17,2,0,1
20,71,0,12,1,3,0
20,38,1,65,1,3,1
8,14,2,91,1,2,1
8,17,2,95,0,2,1
19,59,1,26,2,3,1
18,35,1,36,2,3,1
27,66,0,4,1,4,1
29,64,0,24,2,0,1
11,48,1,66,2,1,1
27,87,0,3,2,4,1
3,2,2,83,1,2,0
26,85,0,11,1,4,1
20,75,0,14,1,2,1
14,49,1,41,2,3,0
25,93,0,23,2,4,1
5,14,2,84,0,2,1
27,79,0,18,1,2,1
8,7,2,84,1,1,0
13,31,1,51,1,3,1
12,34,1,40,1,3,1
12,54,1,56,1,3,1
25,94,0,15,2,4,0
23,68,0,9,2,4,0
28,100,0,2,2,3,0
10,37,1,44,1,3,1
25,98,0,5,1,4,1
20,82,0,6,1,4,1
10,28,2,74,1,0,0
19,38,1,45,1,4,1
19,60,1,53,1,4,0
28,82,0,20,1,5,0
16,45,1,40,2,4,1
4,12,2,86,0,3,1
4,30,2,93,0,1,1
20,62,0,20,1,0,1
10,10,2,87,1,2,1
3,13,2,81,0,3,1
18,54,1,68,2,2,1
2,3,2,85,1,3,1
25,61,0,10,2,5,0
13,58,1,27,2,4,1
10,6,2,79,0,1,1
10,32,1,61,2,3,1
6,16,2,73,0,0,1
13,48,1,38,1,4,1
21,91,0,12,2,4,1
29,77,0,17,2,4,1
1,18,2,77,0,3,1
24,94,0,11,2,5,1
23,77,0,22,2,5,1
10,40,1,36,2,4,1
8,26,2,95,0,4,1
17,60,1,57,2,0,1
24,60,0,17,1,3,1
7,5,2,75,1,4,1
1,19,2,75,1,2,1
15,35,1,37,2,2,1
3,25,2,74,1,0,1
26,69,0,15,1,0,1
24,89,0,24,2,0,0
21,97,0,24,2,4,1
17,59,1,58,1,5,0
28,75,0,12,1,6,1
11,52,1,30,2,1,1
28,90,0,9,2,0,1
16,32,1,69,1,5,0
25,63,0,1,1,4,1
27,81,0,6,1,6,1
3,3,2,77,1,4,1
3,9,2,91,1,4,0
19,34,1,72,1,2,1
2,7,2,81,1,0,1
26,71,0,14,1,6,0
17,41,1,41,1,1,1
30,85,0,10,2,2,1
2,19,2,85,1,4,1
29,86,0,20,1,5,1
25,98,0,24,1,6,1
8,18,2,79,1,3,0
13,59,1,40,2,5,0
23,89,0,1,1,2,1
7,25,2,91,0,4,1
18,39,1,36,2,2,1
1,16,2,90,1,4,1
26,86,0,22,1,5,1
24,68,0,0,2,6,1
25,97,0,15,1,3,1
23,61,0,1,1,3,1
9,12,2,82,1,2,1
23,77,0,15,1,6,0
11,36,1,41,1,5,1
1,6,2,74,0,3,1
11,33,1,47,2,5,1
11,47,1,46,1,5,1
25,97,0,22,1,4,0
11,40,1,68,1,5,1
29,89,0,4,2,4,1
26,61,0,23,1,2,1
25,98,0,2,2,0,1
10,56,1,43,1,5,1
20,38,1,68,1,5,1
28,65,0,24,1,6,1
27,69,0,13,2,4,1
28,83,0,3,2,4,1
21,68,0,23,2,6,1
9,1,2,72,1,5,1
26,79,0,12,2,3,1
7,25,2,77,1,4,1
3,4,2,88,1,2,1
8,5,2,91,0,5,1
7,12,2,95,1,2,1
20,100,0,21,2,1,0
18,43,1,39,2,6,1
20,82,0,10,2,2,1
6,16,2,79,1,5,1
21,90,0,10,1,4,1
21,79,0,4,2,2,1
17,44,1,61,2,6,1
5,2,2,83,0,5,1
5,5,2,92,0,5,1
5,5,2,92,1,5,1
4,12,2,80,0,5,1
19,49,1,47,1,4,1
4,13,2,81,0,5,1
25,75,0,4,2,5,1
29,63,0,23,1,4,0
4,28,2,75,1,5,1
10,31,1,57,1,3,1
16,35,1,40,1,0,1
24,71,0,12,1,2,1
22,64,0,22,2,4,1
4,19,2,83,1,5,1
27,81,0,10,2,7,1
16,43,1,44,2,1,1
14,36,1,39,2,1,1
29,88,0,2,1,6,1
16,51,1,67,1,3,1
21,87,0,8,2,1,1
12,34,1,50,1,0,1
15,57,1,65,1,5,1
15,60,1,34,1,6,1
28,93,0,10,1,6,1
20,47,1,38,2,1,1
3,7,2,96,1,5,0
20,33,1,36,2,0,0
9,4,2,82,0,4,1
2,19,2,85,0,5,0
21,81,0,16,2,4,1
16,49,1,61,2,0,1
2,26,2,81,1,5,1
2,25,2,86,1,5,1
20,98,0,3,1,3,1
20,54,1,53,2,4,1
28,74,0,3,1,5,0
8,16,2,79,1,4,1
27,99,0,0,1,4,1
6,30,2,89,0,0,1
13,57,1,62,1,6,1
24,91,0,6,1,4,1
15,32,1,63,2,6,1
1,21,2,96,1,5,1
26,78,0,18,2,2,1
12,32,1,64,2,5,0
24,61,0,11,2,7,1
14,36,1,51,1,5,1
30,91,0,2,2,3,1
24,68,0,10,1,7,1
12,57,1,66,1,6,1
7,1,2,92,1,1,1
23,76,0,21,1,0,0
10,31,1,46,2,2,1
12,53,1,35,2,2,1
23,73,0,10,2,7,1
22,76,0,10,1,7,1
11,40,1,30,2,3,1
22,88,0,15,2,2,1
11,57,1,56,2,2,1
10,22,2,85,1,6,1
18,34,1,33,1,0,1
15,46,1,49,1,2,1
21,66,0,21,2,7,1
21,92,0,16,1,7,1
1,23,2,80,1,5,1
12,34,1,50,2,4,0
4,26,2,72,1,0,1
15,47,1,67,2,1,1
19,42,1,68,2,5,1
30,66,0,4,2,0,1
9,13,2,94,0,6,1
11,47,1,61,2,5,1
27,72,0,7,1,5,1
25,86,0,16,1,0,1
10,15,2,89,1,5,0
2,14,2,90,1,2,1
21,76,0,12,2,7,1
29,94,0,18,2,1,1
20,99,0,6,1,7,1
23,96,0,21,2,2,1
26,68,0,5,2,1,1
24,67,0,14,2,7,1
22,77,0,17,2,1,1
22,80,0,16,2,7,0
20,50,1,38,1,7,1
24,67,0,2,2,2,1
5,15,2,95,1,1,1
15,54,1,32,1,2,1
3,19,2,94,0,2,1
20,36,1,49,1,7,1
8,9,2,88,0,6,1
27,80,0,19,1,7,1
12,57,1,52,1,6,1
4,18,2,80,1,4,1
11,45,1,51,2,1,1
8,30,2,80,1,6,1
11,47,1,69,1,3,0
30,91,0,10,1,8,1
21,66,0,16,2,6,0
10,48,1,35,1,2,1
30,82,0,17,1,0,1
20,77,0,12,1,4,1
18,41,1,32,2,7,1
9,3,2,89,1,5,1
18,37,1,39,2,7,1
6,12,2,72,0,6,1
4,29,2,82,0,0,0
1,27,2,84,1,1,1
28,86,0,11,2,6,1
25,66,0,18,2,7,0
26,72,0,21,2,6,1
8,27,2,87,1,0,1
28,66,0,24,1,7,1
6,26,2,79,0,6,1
29,81,0,0,1,8,1
29,81,0,7,2,8,1
2,26,2,88,1,2,1
22,81,0,22,1,3,0
1,12,2,83,0,2,1
29,87,0,7,1,8,1
19,54,1,65,1,3,1
29,84,0,8,2,8,1
29,84,0,14,2,8,1
23,88,0,4,1,7,1
29,86,0,21,2,8,1
1,16,2,76,1,5,1
20,38,1,62,2,3,1
4,26,2,87,0,3,1
18,51,1,27,1,0,0
29,91,0,23,1,8,1
15,30,1,46,1,2,1
17,58,1,26,1,7,1
30,80,0,17,2,1,1
17,59,1,45,1,4,1
26,84,0,13,1,6,1
20,34,1,43,1,0,1
29,82,0,17,1,8,1
17,58,1,69,1,7,0
19,54,1,26,2,1,0
3,5,2,83,1,5,1
11,33,1,65,1,0,1
28,98,0,23,2,8,1
20,78,0,22,2,6,1
18,31,1,26,1,7,1
11,42,1,49,2,5,1
19,57,1,70,2,4,1
14,58,1,31,2,6,1
27,72,0,7,1,5,1
16,39,1,48,2,7,1
22,70,0,19,2,4,1
26,84,0,12,1,6,0
10,53,1,53,1,2,1
29,96,0,17,1,1,0
5,24,2,95,0,1,1
24,89,0,20,1,6,1
1,9,2,96,0,0,1
8,29,2,75,1,6,1
25,94,0,2,1,6,1
7,29,2,80,1,4,1
5,28,2,95,1,5,0
27,100,0,7,2,2,1
18,57,1,65,1,3,1
30,79,0,17,1,2,1
26,70,0,12,1,4,1
14,53,1,57,1,5,1
13,45,1,25,2,4,0
22,90,0,9,2,6,1
15,36,1,51,1,5,1
20,48,1,60,2,0,1
29,88,0,5,1,3,1
20,55,1,33,2,3,1
19,50,1,36,1,4,1
4,26,2,75,0,5,1
10,5,2,78,1,5,1
5,2,2,84,0,2,1
4,10,2,72,1,6,1
27,63,0,13,2,8,1
27,99,0,1,2,8,1
21,67,0,4,2,6,1
1,5,2,89,0,3,1
4,28,2,87,1,3,0
15,31,1,26,2,7,1
5,13,2,95,1,0,1
3,10,2,89,0,6,1
30,65,0,4,2,6,1
8,4,2,81,0,2,1
3,25,2,95,1,6,1
26,84,0,7,1,8,1
24,61,0,20,1,6,1
26,95,0,8,1,8,1
11,30,1,42,2,4,1
24,73,0,7,2,1,0
14,40,1,68,2,7,1
25,95,0,1,2,8,1
13,33,1,32,1,7,1
5,24,2,82,0,2,1
11,30,1,43,2,2,1
13,58,1,64,2,7,0
14,41,1,47,1,3,0
27,69,0,22,2,8,1
26,78,0,24,2,3,1
10,46,1,28,1,1,1
30,86,0,4,2,1,1
29,85,0,21,2,7,1
23,79,0,2,2,5,0
18,31,1,43,1,2,1
11,41,1,38,2,6,1
9,9,2,91,1,2,1
22,83,0,7,1,0,0
8,11,2,92,0,3,1
1,15,2,86,0,6,1
1,21,2,83,1,6,1
8,12,2,77,0,2,1
6,22,2,76,1,5,1
4,18,2,86,1,4,1
1,9,2,96,0,6,1
9,7,2,80,1,2,0
3,6,2,86,0,6,1
15,49,1,57,1,4,1
5,30,2,92,1,0,1
12,39,1,26,2,7,0
20,81,0,14,2,4,1
12,58,1,26,1,7,0
13,53,1,33,2,1,1
6,4,2,75,1,1,1
23,81,0,9,1,8,1
3,20,2,84,1,2,1
20,34,1,49,1,2,1
10,37,1,45,2,2,1
5,24,2,74,0,3,1
16,59,1,69,1,6,1
23,76,0,10,1,6,1
13,41,1,27,2,5,1
15,35,1,72,1,0,1
2,21,2,80,0,2,0
20,71,0,0,1,6,1
9,8,2,93,1,0,1
23,81,0,20,1,8,1
27,72,0,7,1,0,1
24,85,0,23,1,4,1
19,37,1,39,1,4,1
13,32,1,48,1,4,1
11,36,1,40,2,7,1
11,57,1,56,1,7,1
22,67,0,11,1,3,1
24,70,0,3,2,5,1
5,10,2,93,1,4,1
19,49,1,55,2,6,0
20,55,1,72,1,4,1
22,92,0,5,1,8,1
14,48,1,34,2,3,1
29,90,0,4,2,0,0
29,91,0,7,2,0,0
29,73,0,20,2,0,1
26,92,0,4,2,0,1
25,81,0,0,2,0,1
20,49,1,54,2,0,1
17,40,1,32,2,0,0
28,69,0,7,2,1,1
28,75,0,15,1,1,1
26,78,0,12,1,1,1
14,45,1,64,1,0,0
24,84,0,3,1,1,1
28,97,0,7,2,0,1
24,96,0,5,1,1,1
24,85,0,24,1,1,0
12,36,1,40,2,0,1
23,80,0,9,2,1,1
11,48,1,66,1,0,0
10,56,1,59,1,0,1
27,76,0,16,2,1,1
20,87,0,2,2,1,0
20,69,0,20,1,1,1
20,37,1,37,2,1,1
8,3,2,72,1,0,1
7,20,2,79,1,0,1
6,10,2,94,0,0,1
4,1,2,77,1,0,1
4,30,2,93,0,0,1
21,73,0,20,2,0,0
26,82,0,5,2,0,1
2,17,2,87,1,0,1
2,27,2,84,0,0,1
1,12,2,86,1,0,1
22,79,0,24,2,2,1
10,56,1,60,2,1,1
26,82,0,10,1,0,1
10,6,2,91,1,1,1
7,7,2,78,1,1,1
28,65,0,16,2,1,1
5,11,2,92,0,1,1
16,38,1,38,1,2,1
15,54,1,24,1,2,1
13,46,1,51,2,1,0
3,3,2,80,1,1,1
25,83,0,2,2,3,1
12,39,1,72,2,1,1
24,89,0,3,2,3,0
24,95,0,17,1,3,1
23,95,0,16,2,3,0
10,23,2,86,0,2,1
20,40,1,36,1,3,0
8,20,2,72,1,2,1
13,35,1,36,1,1,1
30,74,0,22,1,4,1
18,59,1,64,1,3,0
17,49,1,58,2,3,0
28,79,0,17,1,4,1
16,48,1,29,1,3,1
16,58,1,36,2,3,1
17,49,1,32,2,0,1
6,14,2,93,1,1,1
14,56,1,39,2,3,1
2,17,2,95,1,2,1
13,46,1,39,1,3,1
1,19,2,76,0,2,1
28,97,0,22,1,1,1
11,59,1,33,2,3,1
10,4,2,92,1,3,1
21,94,0,20,2,4,1
9,10,2,80,0,3,1
20,59,1,56,2,4,1
8,27,2,76,0,3,1
19,54,1,41,1,4,1
18,50,1,43,1,4,1
2,24,2,76,0,0,1
18,31,1,55,1,4,1
18,44,1,64,1,4,1
28,89,0,12,1,5,1
6,29,2,72,0,3,1
28,93,0,11,2,5,1
27,80,0,13,2,5,0
15,47,1,67,2,4,1
29,76,0,20,2,0,1
21,85,0,5,2,0,0
11,60,1,62,1,0,1
14,53,1,28,1,4,0
13,39,1,43,2,4,1
24,80,0,23,2,5,1
26,84,0,19,1,3,1
12,33,1,61,1,4,1
23,97,0,9,1,5,1
11,39,1,42,1,4,1
18,39,1,64,1,0,1
21,84,0,3,1,5,0
9,6,2,75,1,4,0
27,61,0,4,1,0,0
22,79,0,2,1,4,0
17,50,1,61,2,0,0
19,46,1,29,2,3,0
9,19,2,86,1,4,1
8,25,2,86,0,2,1
25,60,0,17,1,2,1
20,98,0,13,2,5,1
8,29,2,74,1,3,1
20,57,1,56,2,5,0
25,83,0,21,2,3,1
24,94,0,23,1,0,1
20,53,1,61,2,5,0
14,57,1,30,1,3,1
27,65,0,8,1,3,1
8,3,2,79,0,4,1
27,65,0,13,2,2,1
19,51,1,71,1,0,1
26,88,0,18,2,4,1
30,75,0,12,2,0,1
8,16,2,94,1,4,1
19,52,1,69,1,5,1
27,83,0,13,2,3,1
26,77,0,7,2,3,1
6,27,2,76,0,4,1
6,14,2,86,0,4,1
28,89,0,9,2,6,1
2,9,2,93,1,3,1
14,37,1,27,2,5,1
28,87,0,24,2,5,1
25,87,0,18,1,6,1
22,100,0,3,1,2,1
24,95,0,21,1,4,0
